CustomerID,Age,Gender,City,Education,IncomeBracket,AnnualSpend,MembershipTier,TenureMonths,TotalOrders
C2795,20,Female,Bangalore,High School,<25k,2925.29,Platinum,9,1
C2796,35,Male,Pune,High School,25k-50k,6267.41,Platinum,1,1
C2797,20,Female,Hyderabad,Bachelor's,25k-50k,8818.59,Silver,4,5
C2798,40,Female,Bangalore,Master's,50k-100k,22064.33,Gold,49,10
C2799,26,Female,Delhi,Bachelor's,50k-100k,23541.08,Basic,49,8
C2800,18,Male,Hyderabad,Bachelor's,<25k,3129.63,Silver,35,1
C2801,18,Male,Kolkata,Bachelor's,50k-100k,11725.44,Silver,16,3
C2802,34,Female,Mumbai,Bachelor's,50k-100k,13169.65,Platinum,43,1
C2803,40,Female,Pune,Bachelor's,25k-50k,6901.45,Gold,52,1
C2804,38,Female,Ahmedabad,Bachelor's,100k-200k,37880.07,Basic,4,11
C2805,38,Male,Ahmedabad,Master's,25k-50k,6144.89,Gold,51,1
C2806,30,Other,Mumbai,PhD,25k-50k,8942.1,Basic,41,1
C2807,27,Male,Ahmedabad,High School,<25k,2982.86,Silver,33,1
C2808,27,Male,Delhi,High School,25k-50k,7660.63,Basic,51,4
C2809,30,Male,Chennai,High School,50k-100k,12294.52,Basic,49,1
C2810,47,Male,Hyderabad,Bachelor's,25k-50k,9546.85,Silver,14,1
C2811,49,Male,Delhi,Bachelor's,25k-50k,9148.87,Basic,49,3
C2812,37,Male,Bangalore,Bachelor's,50k-100k,17455.32,Gold,14,5
C2813,33,Male,Mumbai,Master's,25k-50k,8038.08,Basic,49,3
C2814,18,Female,Bangalore,Master's,25k-50k,5475.27,Gold,33,3
C2815,24,Female,Chennai,Bachelor's,25k-50k,5954.9,Platinum,52,3
C2816,24,Male,Mumbai,High School,50k-100k,10634.44,Silver,44,1
C2817,40,Male,Mumbai,Bachelor's,50k-100k,25575.77,Silver,11,4
C2818,19,Male,Delhi,High School,100k-200k,22265.26,Silver,28,5
C2819,32,Female,Delhi,Master's,100k-200k,41923.31,Silver,7,8
C2820,22,Female,Hyderabad,Master's,50k-100k,19076.24,Platinum,43,6
C2821,30,Male,Pune,Bachelor's,<25k,2816.82,Silver,8,1
C2822,35,Female,Mumbai,High School,50k-100k,17060.89,Silver,40,1
C2823,22,Female,Pune,High School,50k-100k,14758.09,Basic,43,6
C2824,18,Female,Kolkata,Master's,100k-200k,34299.92,Silver,56,10
C2825,25,Male,Hyderabad,Bachelor's,25k-50k,9060.02,Basic,5,4
C2826,29,Female,Pune,Master's,50k-100k,20164.08,Platinum,37,6
C2827,61,Male,Chennai,High School,100k-200k,36054.26,Platinum,24,6
C2828,18,Female,Mumbai,Bachelor's,25k-50k,3910.4,Silver,4,2
C2829,43,Female,Chennai,Bachelor's,100k-200k,39125.54,Gold,25,10
C2830,35,Male,Bangalore,High School,50k-100k,12895.1,Basic,52,5
C2831,43,Female,Pune,Bachelor's,50k-100k,11747.31,Gold,58,5
C2832,18,Female,Kolkata,High School,25k-50k,9837.83,Gold,11,3
C2833,18,Male,Mumbai,Master's,100k-200k,18214.21,Silver,16,3
C2834,39,Male,Chennai,High School,25k-50k,5141.03,Basic,45,1
C2835,39,Female,Ahmedabad,Bachelor's,25k-50k,4043.41,Gold,44,1
C2836,43,Female,Delhi,Bachelor's,100k-200k,57339.17,Silver,51,21
C2837,39,Male,Kolkata,Bachelor's,25k-50k,6094.26,Gold,12,1
C2838,38,Female,Kolkata,Master's,200k+,31611.96,Basic,12,6
C2839,30,Female,Ahmedabad,Master's,50k-100k,13469.93,Basic,5,3
C2840,34,Male,Bangalore,High School,100k-200k,51895.27,Basic,57,12
C2841,37,Female,Delhi,Master's,50k-100k,12463.17,Basic,52,3
C2842,36,Female,Pune,High School,<25k,3714.98,Basic,46,1
C2843,32,Male,Hyderabad,PhD,<25k,3001.96,Silver,50,1
C2844,20,Male,Mumbai,Bachelor's,100k-200k,50107.3,Silver,29,20
C2845,47,Female,Hyderabad,High School,50k-100k,20869.17,Silver,53,5
C2846,35,Female,Chennai,Bachelor's,25k-50k,6437.87,Gold,29,1
C2847,41,Female,Mumbai,PhD,25k-50k,10588.61,Silver,38,1
C2848,38,Female,Bangalore,Bachelor's,100k-200k,49313.64,Silver,7,13
C2849,45,Male,Ahmedabad,High School,50k-100k,15425.51,Basic,56,2
C2850,53,Female,Mumbai,Bachelor's,50k-100k,17603.68,Silver,58,4
C2851,31,Female,Pune,Master's,100k-200k,41312.11,Silver,19,9
C2852,43,Female,Mumbai,Bachelor's,200k+,82573.31,Platinum,18,20
C2853,36,Female,Bangalore,High School,25k-50k,8489.78,Basic,27,5
C2854,28,Female,Delhi,Master's,50k-100k,16004.23,Basic,8,2
C2855,40,Female,Mumbai,Master's,100k-200k,47580.68,Basic,22,8
C2856,30,Female,Mumbai,PhD,100k-200k,38124.11,Gold,18,12
C2857,27,Male,Kolkata,Bachelor's,50k-100k,23997.05,Silver,30,4
C2858,35,Male,Mumbai,Master's,50k-100k,19566.63,Silver,3,4
C2859,30,Female,Ahmedabad,High School,25k-50k,7535.89,Silver,55,1
C2860,18,Male,Mumbai,PhD,50k-100k,30141.4,Gold,35,4
C2861,39,Female,Delhi,High School,25k-50k,8618.2,Basic,8,5
C2862,34,Male,Mumbai,Master's,50k-100k,18530.84,Basic,59,5
C2863,26,Male,Pune,Master's,50k-100k,20800.13,Basic,14,2
C2864,31,Male,Mumbai,Master's,50k-100k,18307.2,Basic,44,7
C2865,27,Female,Delhi,Bachelor's,<25k,2484.88,Gold,16,1
C2866,28,Male,Ahmedabad,Bachelor's,100k-200k,21247.69,Basic,10,4
C2867,45,Male,Delhi,Master's,200k+,56824.17,Platinum,43,13
C2868,37,Male,Bangalore,Bachelor's,100k-200k,41805.39,Platinum,1,7
C2869,27,Female,Kolkata,Bachelor's,25k-50k,7959.05,Basic,49,2
C2870,48,Male,Kolkata,Bachelor's,50k-100k,27492.78,Basic,43,4
C2871,22,Male,Ahmedabad,Master's,25k-50k,8601.35,Silver,13,2
C2872,30,Male,Ahmedabad,Master's,25k-50k,8380.76,Basic,1,1
C2873,36,Male,Kolkata,Bachelor's,25k-50k,7233.31,Silver,42,1
C2874,26,Female,Delhi,Bachelor's,50k-100k,16860.07,Platinum,55,3
C2875,19,Female,Bangalore,Bachelor's,25k-50k,11268.5,Basic,43,3
C2876,44,Female,Chennai,High School,25k-50k,4987.15,Basic,1,3
C2877,43,Female,Pune,High School,50k-100k,17590.19,Gold,43,7
C2878,32,Female,Ahmedabad,Master's,100k-200k,33843.48,Basic,18,3
C2879,41,Female,Mumbai,High School,50k-100k,15425.05,Silver,38,6
C2880,21,Female,Delhi,PhD,50k-100k,20219.77,Gold,53,9
C2881,35,Female,Kolkata,PhD,50k-100k,20900.24,Basic,23,3
C2882,23,Male,Ahmedabad,Bachelor's,25k-50k,9347.32,Basic,54,1
C2883,50,Female,Mumbai,Bachelor's,100k-200k,42907.02,Silver,34,9
C2884,20,Male,Bangalore,Bachelor's,50k-100k,21493.4,Silver,28,4
C2885,31,Male,Chennai,Master's,200k+,62841.37,Silver,31,15
C2886,59,Male,Hyderabad,Master's,50k-100k,24139.63,Silver,9,7
C2887,18,Male,Ahmedabad,PhD,50k-100k,19139.11,Basic,5,3
C2888,24,Female,Chennai,High School,<25k,3644.45,Silver,49,1
C2889,26,Female,Bangalore,High School,100k-200k,40284.91,Basic,31,10
C2890,43,Female,Ahmedabad,Bachelor's,50k-100k,17859.0,Platinum,45,4
C2891,35,Male,Delhi,Bachelor's,50k-100k,12386.24,Basic,33,2
C2892,24,Male,Bangalore,Master's,100k-200k,11021.45,Silver,52,1
C2893,46,Male,Ahmedabad,High School,100k-200k,32477.44,Basic,56,5
C2894,40,Male,Kolkata,Master's,<25k,2861.86,Basic,57,1
C2895,39,Male,Mumbai,Master's,100k-200k,42139.81,Platinum,47,9
C2896,33,Female,Hyderabad,Bachelor's,50k-100k,15426.24,Basic,28,8
C2897,26,Male,Mumbai,High School,25k-50k,14358.14,Gold,32,1
C2898,25,Female,Delhi,Master's,50k-100k,19717.75,Basic,35,4
C2899,35,Male,Pune,High School,<25k,4523.81,Gold,27,1
C2900,36,Female,Bangalore,High School,50k-100k,19006.93,Gold,29,2
C2901,30,Female,Delhi,Bachelor's,25k-50k,8213.07,Silver,1,4
C2902,54,Male,Pune,High School,50k-100k,21260.46,Basic,16,6
C2903,23,Male,Pune,Bachelor's,100k-200k,40790.3,Silver,55,9
C2904,29,Male,Pune,Bachelor's,<25k,4029.32,Basic,42,1
C2905,23,Male,Mumbai,Bachelor's,50k-100k,23553.0,Basic,42,8
C2906,28,Male,Ahmedabad,Bachelor's,100k-200k,13260.24,Platinum,54,1
C2907,23,Male,Pune,High School,<25k,3041.4,Silver,24,1
C2908,18,Female,Pune,Master's,100k-200k,30760.26,Silver,21,12
C2909,36,Female,Ahmedabad,Bachelor's,50k-100k,15634.76,Platinum,54,4
C2910,29,Male,Delhi,Bachelor's,25k-50k,10969.58,Silver,36,1
C2911,31,Male,Delhi,Bachelor's,50k-100k,10018.25,Basic,25,6
C2912,47,Female,Pune,Bachelor's,25k-50k,6033.71,Silver,47,1
C2913,47,Female,Bangalore,Master's,200k+,82999.01,Basic,50,28
C2914,24,Other,Pune,Bachelor's,100k-200k,41137.05,Basic,49,8
C2915,39,Female,Chennai,Bachelor's,100k-200k,19327.15,Gold,15,2
C2916,26,Female,Bangalore,Master's,50k-100k,11819.32,Silver,14,4
C2917,34,Female,Chennai,Bachelor's,50k-100k,21774.53,Platinum,4,3
C2918,18,Male,Ahmedabad,Bachelor's,25k-50k,6123.14,Basic,16,1
C2919,49,Female,Mumbai,Bachelor's,50k-100k,18184.06,Platinum,44,7
C2920,30,Male,Kolkata,High School,25k-50k,10454.78,Gold,5,2
C2921,53,Female,Ahmedabad,Master's,100k-200k,50763.22,Gold,15,20
C2922,21,Male,Delhi,Master's,50k-100k,23621.41,Gold,18,6
C2923,28,Female,Bangalore,Master's,50k-100k,19941.87,Basic,17,5
C2924,41,Male,Bangalore,Bachelor's,50k-100k,26311.01,Basic,5,6
C2925,34,Male,Mumbai,Master's,50k-100k,16532.0,Silver,9,3
C2926,51,Male,Pune,Bachelor's,50k-100k,13145.69,Silver,6,8
C2927,19,Female,Mumbai,Bachelor's,200k+,31125.05,Basic,20,10
C2928,45,Male,Ahmedabad,PhD,200k+,71696.33,Gold,21,18
C2929,21,Male,Bangalore,Master's,100k-200k,46898.66,Basic,2,12
C2930,52,Female,Bangalore,Bachelor's,100k-200k,25462.78,Platinum,48,4
C2931,39,Female,Ahmedabad,Bachelor's,100k-200k,13076.89,Silver,39,7
C2932,26,Other,Chennai,Master's,100k-200k,33179.23,Basic,7,5
C2933,31,Male,Mumbai,Master's,25k-50k,7975.58,Gold,55,2
C2934,62,Female,Pune,Bachelor's,25k-50k,11442.79,Basic,13,3
C2935,33,Female,Mumbai,Master's,100k-200k,22918.25,Basic,53,5
C2936,43,Male,Chennai,Bachelor's,50k-100k,11825.71,Basic,9,1
C2937,25,Male,Delhi,Master's,100k-200k,42077.99,Basic,5,9
C2938,37,Female,Chennai,Master's,100k-200k,27267.31,Gold,57,8
C2939,44,Male,Mumbai,Master's,200k+,71526.72,Gold,15,13
C2940,35,Male,Ahmedabad,Bachelor's,<25k,3387.99,Basic,45,1
C2941,55,Male,Delhi,Master's,100k-200k,43860.89,Platinum,7,10
C2942,36,Female,Delhi,Master's,100k-200k,39187.91,Basic,22,11
C2943,41,Male,Hyderabad,Bachelor's,50k-100k,13636.52,Silver,9,4
C2944,30,Other,Pune,High School,50k-100k,18187.7,Platinum,1,3
C2945,51,Female,Pune,Master's,50k-100k,17376.81,Basic,42,1
C2946,46,Other,Pune,Bachelor's,50k-100k,7802.01,Gold,20,3
C2947,32,Male,Hyderabad,Master's,50k-100k,15930.89,Basic,45,7
C2948,38,Female,Hyderabad,High School,50k-100k,25776.43,Silver,55,6
C2949,24,Female,Kolkata,Master's,50k-100k,13077.14,Platinum,55,3
C2950,49,Female,Pune,Bachelor's,100k-200k,51749.08,Silver,15,16
C2951,34,Female,Kolkata,Master's,25k-50k,5002.62,Silver,29,1
C2952,37,Other,Hyderabad,Bachelor's,100k-200k,45563.95,Basic,30,7
C2953,21,Male,Kolkata,PhD,50k-100k,13807.84,Basic,40,3
C2954,31,Female,Delhi,High School,25k-50k,6262.24,Basic,23,2
C2955,29,Female,Ahmedabad,PhD,100k-200k,46741.56,Basic,33,13
C2956,20,Male,Kolkata,Bachelor's,<25k,2055.97,Silver,56,2
C2957,47,Male,Hyderabad,Bachelor's,100k-200k,47629.91,Gold,9,15
C2958,30,Female,Mumbai,Bachelor's,50k-100k,22981.73,Gold,52,3
C2959,18,Male,Mumbai,PhD,25k-50k,9542.7,Silver,40,2
C2960,18,Female,Kolkata,High School,25k-50k,10093.94,Basic,1,3
C2961,31,Female,Ahmedabad,Master's,25k-50k,9257.89,Basic,36,2
C2962,42,Female,Hyderabad,High School,25k-50k,8400.96,Silver,29,2
C2963,18,Male,Pune,Bachelor's,<25k,3815.74,Basic,23,1
C2964,20,Female,Ahmedabad,Bachelor's,25k-50k,15704.71,Gold,27,3
C2965,29,Female,Mumbai,High School,100k-200k,30664.7,Basic,55,3
C2966,27,Male,Mumbai,PhD,100k-200k,44682.47,Gold,51,15
C2967,40,Male,Mumbai,High School,25k-50k,6711.55,Basic,26,1
C2968,30,Male,Mumbai,Master's,25k-50k,8899.97,Basic,12,1
C2969,27,Female,Bangalore,Bachelor's,100k-200k,17580.42,Gold,8,5
C2970,21,Female,Bangalore,Bachelor's,25k-50k,7484.62,Silver,2,2
C2971,20,Male,Chennai,High School,<25k,4766.28,Gold,17,2
C2972,39,Male,Ahmedabad,Bachelor's,25k-50k,3712.07,Basic,41,1
C2973,26,Female,Hyderabad,Bachelor's,50k-100k,27894.63,Gold,38,4
C2974,29,Other,Delhi,Bachelor's,25k-50k,8746.14,Gold,52,4
C2975,24,Male,Hyderabad,High School,<25k,3126.13,Gold,5,1
C2976,30,Male,Ahmedabad,Bachelor's,100k-200k,33152.63,Silver,52,7
C2977,18,Male,Pune,Bachelor's,<25k,2005.63,Basic,54,1
C2978,46,Female,Mumbai,High School,<25k,2024.5,Basic,17,1
C2979,38,Female,Delhi,Bachelor's,50k-100k,8901.28,Basic,8,5
C2980,50,Male,Kolkata,Master's,50k-100k,13211.65,Basic,5,2
C2981,41,Male,Pune,Master's,25k-50k,6942.09,Platinum,4,1
C2982,36,Other,Bangalore,Bachelor's,50k-100k,13577.51,Gold,13,5
C2983,42,Female,Pune,Master's,50k-100k,14868.19,Gold,21,7
C2984,19,Male,Bangalore,Bachelor's,<25k,2732.7,Silver,32,1
C2985,28,Male,Delhi,Bachelor's,25k-50k,11032.52,Basic,30,4
C2986,31,Male,Ahmedabad,Bachelor's,100k-200k,22788.06,Platinum,38,4
C2987,41,Female,Ahmedabad,PhD,50k-100k,19981.75,Basic,49,1
C2988,23,Male,Delhi,High School,50k-100k,18889.22,Gold,38,5
C2989,32,Female,Mumbai,Master's,50k-100k,27184.46,Silver,13,2
C2990,30,Female,Pune,Bachelor's,100k-200k,51625.1,Basic,38,14
C2991,25,Female,Ahmedabad,PhD,<25k,3995.57,Basic,56,1
C2992,37,Female,Mumbai,Master's,100k-200k,47232.07,Platinum,14,13
C2993,38,Male,Mumbai,Bachelor's,50k-100k,21802.26,Gold,39,7
C2994,53,Male,Pune,Bachelor's,25k-50k,8250.25,Basic,59,3
C2995,27,Female,Chennai,High School,25k-50k,8881.32,Gold,57,1
C2996,32,Female,Chennai,High School,<25k,2581.17,Platinum,21,1
C2997,18,Male,Pune,Bachelor's,50k-100k,15225.04,Silver,11,7
C2998,23,Female,Hyderabad,High School,<25k,2239.48,Gold,38,1
C2999,33,Female,Bangalore,Master's,100k-200k,38461.22,Gold,31,8
C3000,21,Female,Bangalore,High School,50k-100k,20162.31,Basic,17,2
C3001,34,Male,Delhi,Bachelor's,50k-100k,16734.8,Silver,48,4
C3002,35,Female,Ahmedabad,Bachelor's,25k-50k,6732.51,Basic,5,1
C3003,33,Female,Delhi,Bachelor's,25k-50k,6533.24,Platinum,29,2
C3004,41,Male,Pune,PhD,100k-200k,51511.36,Basic,39,14
C3005,44,Male,Pune,Bachelor's,100k-200k,39856.68,Gold,54,7
C3006,45,Female,Chennai,Bachelor's,50k-100k,14899.08,Silver,32,4
C3007,44,Female,Mumbai,PhD,100k-200k,44249.35,Basic,18,12
C3008,18,Female,Mumbai,Master's,50k-100k,13990.85,Basic,48,5
C3009,25,Male,Ahmedabad,High School,<25k,4296.1,Silver,44,1
C3010,32,Female,Bangalore,High School,200k+,64144.99,Basic,45,15
C3011,18,Female,Chennai,Master's,50k-100k,19733.09,Basic,17,2
C3012,26,Male,Bangalore,PhD,100k-200k,36993.99,Gold,39,7
C3013,44,Female,Ahmedabad,Bachelor's,50k-100k,18269.52,Gold,34,7
C3014,19,Male,Bangalore,Bachelor's,<25k,2030.49,Silver,40,1
C3015,22,Female,Delhi,Bachelor's,50k-100k,18486.91,Gold,7,8
C3016,26,Female,Bangalore,Bachelor's,25k-50k,8261.82,Gold,11,3
C3017,18,Female,Chennai,Master's,50k-100k,19931.06,Basic,30,6
C3018,21,Female,Hyderabad,Master's,50k-100k,21623.93,Basic,4,6
C3019,24,Female,Bangalore,Master's,100k-200k,28482.1,Basic,39,4
C3020,31,Male,Mumbai,High School,<25k,2799.42,Silver,8,2
C3021,40,Male,Chennai,PhD,50k-100k,14215.93,Gold,52,4
C3022,24,Female,Chennai,High School,25k-50k,5137.92,Silver,50,1
C3023,23,Male,Bangalore,Bachelor's,100k-200k,30665.58,Basic,57,1
C3024,33,Female,Mumbai,High School,50k-100k,16128.68,Gold,13,1
C3025,29,Male,Bangalore,High School,<25k,1212.35,Gold,45,1
C3026,31,Male,Kolkata,High School,50k-100k,17071.88,Basic,9,2
C3027,33,Male,Delhi,Master's,50k-100k,18616.88,Silver,21,3
C3028,32,Male,Ahmedabad,High School,50k-100k,19459.21,Silver,22,3
C3029,27,Male,Pune,Bachelor's,100k-200k,37038.98,Silver,18,15
C3030,50,Male,Pune,Bachelor's,100k-200k,34123.68,Platinum,58,13
C3031,52,Female,Pune,Bachelor's,200k+,75731.73,Basic,46,22
C3032,57,Female,Hyderabad,Bachelor's,200k+,43657.33,Silver,20,10
C3033,39,Male,Hyderabad,High School,50k-100k,14613.87,Silver,43,7
C3034,25,Male,Mumbai,Master's,50k-100k,18071.05,Basic,31,2
C3035,39,Male,Delhi,Master's,50k-100k,13815.16,Silver,1,5
C3036,20,Female,Mumbai,Bachelor's,50k-100k,23711.34,Platinum,18,6
C3037,33,Female,Delhi,Bachelor's,25k-50k,11430.88,Basic,29,6
C3038,19,Female,Chennai,Bachelor's,25k-50k,10519.86,Gold,54,1
C3039,45,Female,Delhi,PhD,100k-200k,35268.77,Gold,5,5
C3040,36,Male,Hyderabad,Bachelor's,<25k,2257.08,Silver,38,1
C3041,26,Male,Mumbai,Bachelor's,25k-50k,6115.21,Silver,9,1
C3042,52,Male,Hyderabad,Bachelor's,50k-100k,8593.43,Silver,33,6
C3043,18,Male,Kolkata,Master's,50k-100k,12556.82,Silver,41,5
C3044,25,Female,Bangalore,Bachelor's,50k-100k,10109.37,Basic,48,2
C3045,35,Male,Pune,Bachelor's,200k+,59816.78,Basic,3,14
C3046,39,Female,Kolkata,Bachelor's,50k-100k,12308.99,Basic,27,1
C3047,47,Male,Bangalore,Master's,100k-200k,49484.53,Silver,27,10
C3048,39,Male,Ahmedabad,Bachelor's,100k-200k,38800.1,Basic,12,8
C3049,29,Male,Bangalore,Bachelor's,50k-100k,17282.79,Silver,15,4
C3050,26,Male,Kolkata,Bachelor's,25k-50k,5204.84,Platinum,54,2
C3051,56,Female,Hyderabad,Bachelor's,<25k,2965.49,Basic,29,2
C3052,29,Male,Pune,Bachelor's,50k-100k,19894.79,Silver,24,7
C3053,18,Male,Delhi,Master's,25k-50k,7163.95,Silver,1,1
C3054,18,Female,Delhi,Master's,25k-50k,6681.53,Silver,45,2
C3055,33,Male,Delhi,Bachelor's,100k-200k,54064.08,Basic,40,9
C3056,34,Female,Kolkata,Master's,100k-200k,47303.42,Basic,26,13
C3057,24,Female,Delhi,Bachelor's,100k-200k,20970.7,Basic,18,6
C3058,23,Female,Chennai,Master's,25k-50k,2130.62,Basic,52,1
C3059,49,Male,Mumbai,Master's,200k+,75870.62,Platinum,3,24
C3060,24,Female,Delhi,Master's,50k-100k,1764.37,Basic,38,1
C3061,18,Female,Bangalore,High School,50k-100k,25011.66,Silver,7,6
C3062,44,Male,Hyderabad,Master's,100k-200k,25225.44,Basic,10,8
C3063,18,Male,Pune,High School,<25k,2236.37,Gold,20,2
C3064,28,Male,Ahmedabad,Bachelor's,25k-50k,8593.76,Gold,56,4
C3065,31,Female,Chennai,Bachelor's,25k-50k,10621.72,Basic,14,3
C3066,50,Female,Hyderabad,Master's,100k-200k,30755.95,Gold,37,7
C3067,29,Female,Mumbai,High School,50k-100k,7501.15,Basic,32,1
C3068,31,Male,Bangalore,PhD,100k-200k,37436.9,Platinum,13,12
C3069,23,Male,Mumbai,Master's,100k-200k,46468.63,Basic,11,5
C3070,30,Male,Mumbai,Master's,50k-100k,25390.38,Basic,44,5
C3071,33,Male,Bangalore,Bachelor's,25k-50k,5026.36,Basic,6,2
C3072,40,Female,Kolkata,Master's,50k-100k,17650.52,Gold,29,1
C3073,19,Male,Hyderabad,Bachelor's,50k-100k,17193.12,Silver,33,1
C3074,40,Male,Ahmedabad,High School,50k-100k,11362.44,Silver,37,5
C3075,30,Male,Hyderabad,Bachelor's,100k-200k,32039.45,Silver,48,9
C3076,24,Female,Ahmedabad,Bachelor's,<25k,3368.17,Basic,20,2
C3077,46,Female,Hyderabad,Master's,50k-100k,25780.98,Gold,56,6
C3078,39,Female,Mumbai,High School,50k-100k,16991.4,Platinum,30,1
C3079,25,Female,Mumbai,Bachelor's,50k-100k,21766.78,Basic,31,5
C3080,38,Male,Mumbai,Bachelor's,25k-50k,4192.88,Silver,4,2
C3081,31,Female,Ahmedabad,High School,25k-50k,8152.33,Silver,35,3
C3082,28,Male,Chennai,Bachelor's,200k+,70142.96,Basic,6,17
C3083,44,Male,Pune,Bachelor's,50k-100k,13313.74,Silver,54,4
C3084,18,Female,Kolkata,Master's,100k-200k,42582.17,Silver,15,8
C3085,21,Female,Pune,PhD,100k-200k,13220.61,Gold,39,5
C3086,38,Female,Ahmedabad,Master's,25k-50k,10297.01,Silver,21,4
C3087,29,Male,Bangalore,Master's,25k-50k,10628.67,Basic,25,2
C3088,37,Female,Delhi,PhD,50k-100k,24719.31,Platinum,46,6
C3089,27,Male,Hyderabad,Bachelor's,50k-100k,16395.77,Platinum,28,8
C3090,22,Female,Kolkata,Master's,25k-50k,7600.22,Basic,56,3
C3091,24,Female,Delhi,PhD,50k-100k,20902.82,Platinum,42,7
C3092,18,Female,Delhi,Bachelor's,50k-100k,9656.46,Basic,36,5
C3093,38,Male,Bangalore,Master's,200k+,76489.34,Basic,15,17
C3094,24,Female,Pune,Bachelor's,100k-200k,16534.33,Basic,33,6
C3095,35,Female,Bangalore,Master's,25k-50k,12552.43,Basic,33,3
C3096,39,Female,Mumbai,Master's,50k-100k,14474.3,Basic,50,6
C3097,18,Male,Bangalore,Master's,50k-100k,13414.01,Basic,32,2
C3098,32,Female,Delhi,Bachelor's,25k-50k,10750.44,Basic,4,2
C3099,39,Male,Mumbai,Master's,200k+,91725.08,Silver,10,24
C3100,32,Male,Mumbai,Master's,50k-100k,16512.27,Basic,50,7
C3101,40,Male,Hyderabad,High School,25k-50k,10955.7,Silver,23,2
C3102,32,Female,Hyderabad,Master's,25k-50k,6730.26,Silver,49,3
C3103,32,Male,Bangalore,Bachelor's,<25k,3045.74,Basic,55,2
C3104,18,Female,Kolkata,Bachelor's,50k-100k,22447.77,Basic,5,2
C3105,18,Male,Mumbai,High School,25k-50k,6178.34,Basic,1,2
C3106,23,Female,Hyderabad,High School,25k-50k,8243.65,Basic,46,5
C3107,42,Male,Kolkata,Bachelor's,100k-200k,40033.94,Basic,24,11
C3108,49,Other,Kolkata,PhD,100k-200k,39978.09,Gold,17,11
C3109,29,Male,Kolkata,Bachelor's,25k-50k,11078.62,Silver,5,3
C3110,40,Male,Pune,Master's,100k-200k,21559.15,Basic,3,8
C3111,18,Female,Pune,Master's,25k-50k,9771.46,Silver,27,2
C3112,27,Male,Delhi,Bachelor's,25k-50k,3397.45,Basic,31,2
C3113,51,Female,Delhi,High School,25k-50k,8144.96,Basic,50,1
C3114,26,Female,Kolkata,Master's,<25k,2892.07,Platinum,36,1
C3115,30,Male,Hyderabad,Master's,100k-200k,14688.49,Silver,26,3
C3116,31,Female,Bangalore,PhD,<25k,2504.01,Platinum,40,1
C3117,21,Female,Bangalore,Master's,25k-50k,10614.08,Basic,51,2
C3118,22,Male,Bangalore,Master's,100k-200k,45518.11,Silver,31,12
C3119,50,Male,Hyderabad,Master's,100k-200k,27860.84,Basic,17,6
C3120,18,Male,Mumbai,Master's,50k-100k,13087.71,Gold,52,1
C3121,36,Male,Pune,Bachelor's,25k-50k,5376.18,Silver,31,2
C3122,34,Male,Delhi,Bachelor's,25k-50k,8393.52,Basic,29,4
C3123,43,Female,Chennai,Bachelor's,50k-100k,14888.12,Basic,48,6
C3124,27,Female,Kolkata,Master's,<25k,3451.25,Platinum,11,1
C3125,30,Female,Bangalore,Bachelor's,50k-100k,15415.64,Platinum,6,6
C3126,37,Female,Pune,High School,50k-100k,13424.26,Silver,52,3
C3127,31,Female,Delhi,Bachelor's,100k-200k,46048.02,Silver,46,9
C3128,39,Male,Pune,Master's,50k-100k,19052.22,Basic,53,7
C3129,22,Male,Delhi,High School,200k+,54036.95,Silver,54,8
C3130,37,Female,Delhi,Master's,100k-200k,35096.57,Platinum,44,11
C3131,29,Female,Hyderabad,Bachelor's,50k-100k,19019.18,Gold,1,2
C3132,53,Male,Chennai,Bachelor's,200k+,67127.06,Silver,11,11
C3133,44,Male,Mumbai,High School,<25k,2254.93,Gold,36,1
C3134,18,Female,Bangalore,PhD,50k-100k,20880.32,Basic,5,1
C3135,18,Female,Chennai,Bachelor's,25k-50k,16314.12,Silver,21,2
C3136,31,Male,Mumbai,Bachelor's,50k-100k,19879.14,Silver,24,7
C3137,34,Male,Delhi,Bachelor's,50k-100k,17590.62,Silver,51,4
C3138,51,Male,Bangalore,Master's,50k-100k,24397.02,Silver,37,3
C3139,27,Female,Mumbai,Master's,100k-200k,23419.79,Silver,45,8
C3140,35,Female,Bangalore,Master's,25k-50k,3765.67,Silver,3,1
C3141,34,Male,Pune,High School,<25k,3139.98,Silver,34,1
C3142,18,Female,Kolkata,Bachelor's,25k-50k,3493.14,Basic,30,1
C3143,18,Male,Bangalore,Bachelor's,50k-100k,12380.93,Basic,18,2
C3144,22,Male,Delhi,PhD,100k-200k,48005.34,Basic,13,6
C3145,39,Female,Kolkata,Bachelor's,100k-200k,21536.58,Basic,8,3
C3146,18,Male,Ahmedabad,High School,50k-100k,14248.64,Silver,59,4
C3147,32,Male,Mumbai,High School,<25k,2180.62,Basic,43,1
C3148,40,Male,Bangalore,Bachelor's,100k-200k,33939.03,Basic,36,8
C3149,45,Male,Mumbai,Master's,100k-200k,36068.75,Silver,47,9
C3150,51,Male,Ahmedabad,High School,50k-100k,9947.87,Basic,40,1
C3151,43,Female,Chennai,Bachelor's,50k-100k,19453.2,Basic,13,3
C3152,18,Male,Delhi,High School,50k-100k,21078.87,Silver,32,9
C3153,30,Male,Pune,High School,100k-200k,25607.6,Platinum,38,2
C3154,34,Female,Delhi,Bachelor's,50k-100k,15835.79,Gold,8,7
